Report;Date;Time of submition;Location;Activity;Quantity;Size;Species;Stinging Water;Report ID;Distance from coast;Jellies on the beach;Year;Season;Month;Gold;Website version;Week;Area;Zone;Lat.;Long.;bounding
Offshore;25/08/2016;25/08/2016 20:58;Had-Jsr;Yacht;10;0-10;Rhopilema nomadica;0;105201;over 6 miles;0;2016;Summer;8;1;2.0;35;Center;9;32.355448;34.790955;100,456.34,600
Offshore;25/08/2016;25/08/2016 21:22;Had-Jsr;Yacht;10;0-10;Rhopilema nomadica;0;105202;over 6 miles;0;2016;Summer;8;1;2.0;35;Center;9;32.355448;34.790955;100,456.34,600
Inshore;25/08/2016;25/08/2016 16:30;Ash-Plm;Surfing;0;Unspecified;0;1;105198;Unspecified;0;2016;Summer;8;0;2.0;35;South;18;31.809739;34.568481;100,456.34,600
Inshore;25/08/2016;25/08/2016 18:24;Ash-Plm;Bathing;0;Unspecified;0;1;105200;Unspecified;0;2016;Summer;8;0;2.0;35;South;18;31.809739;34.568481;100,456.34,600
Inshore;25/08/2016;26/08/2016 17:34;Jaf-Tlv;Swimming;0;Unspecified;0;0;105213;Unspecified;0;2016;Summer;8;0,5;2.0;35;South;15;31.809739;34.568481;100,456.34,600
Inshore;26/08/2016;26/08/2016 10:24;Dor-Atl;Swimming;0;Unspecified;0;0;105206;Unspecified;0;2016;Summer;8;1;2.0;35;North;7;32.849519;34.943390;100,456.34,600
Inshore;26/08/2016;26/08/2016 13:26;Dor-Atl;Diving;0;Unspecified;0;Unspecified;105208;Unspecified;0;2016;Summer;8;1;2.0;35;North;7;32.849519;34.943390;100,456.34,600
Inshore;26/08/2016;26/08/2016 23:28;Tir-Shq;Swimming;0;Unspecified;0;0;105222;Unspecified;0;2016;Summer;8;1;2.0;35;North;5;32.849519;34.943390;100,456.34,600
Offshore;26/08/2016;26/08/2016 01:58;Had-Jsr;Unspecified;0;Unspecified;0;Unspecified;105205;Unspecified;0;2016;Summer;8;0;2.0;35;Center;9;32.355448;34.790955;100,456.34,600
Inshore;26/08/2016;26/08/2016 11:28;Tlv-Hrz;Unspecified;10;Unspecified;Rhizostoma pulmo;1;105207;Unspecified;1;2016;Summer;8;0;2.0;35;Center;14;32.355448;34.790955;100,456.34,600
Inshore;26/08/2016;26/08/2016 14:42;Tlv-Hrz;Bathing;10;30-60;Rhizostoma pulmo;1;105210;Unspecified;0;2016;Summer;8;0;2.0;35;Center;14;32.355448;34.790955;100,456.34,600
Inshore;26/08/2016;26/08/2016 19:58;Nat-Mich;Bathing;2;Oct-30;Rhopilema nomadica;Unspecified;105216;Unspecified;0;2016;Summer;8;0;2.0;35;Center;11;32.355448;34.790955;100,456.34,600
Inshore;26/08/2016;26/08/2016 20:54;Tlv-Hrz;Bathing;0;Unspecified;0;0;105218;Unspecified;0;2016;Summer;8;0;2.0;35;Center;14;32.355448;34.790955;100,456.34,600
Inshore;26/08/2016;26/08/2016 21:50;Nat-Mich;Bathing;0;Unspecified;0;0;105221;Unspecified;0;2016;Summer;8;0;2.0;35;Center;11;32.355448;34.790955;100,456.34,600
Offshore;26/08/2016;26/08/2016 18:08;Tlv-Hrz;Kayak;2;Oct-30;Rhopilema nomadica;0;105214;200 meters-1 mile;0;2016;Summer;8;1;2.0;35;Center;14;32.355448;34.790955;100,456.34,600
Inshore;26/08/2016;26/08/2016 13:47;Rsh-Jaf;Bathing;0;Unspecified;0;1;105209;Unspecified;0;2016;Summer;8;0;2.0;35;South;16;31.809739;34.568481;100,456.34,600
Inshore;26/08/2016;26/08/2016 14:47;Rsh-Jaf;Swimming;0;Unspecified;0;Unspecified;105211;Unspecified;0;2016;Summer;8;0;2.0;35;South;16;31.809739;34.568481;100,456.34,600
Inshore;26/08/2016;26/08/2016 16:27;Rsh-Jaf;Surfing;10;30-60;Rhopilema nomadica;1;105212;Unspecified;0;2016;Summer;8;0;2.0;35;South;16;31.809739;34.568481;100,456.34,600
Inshore;26/08/2016;26/08/2016 18:45;Rsh-Jaf;Bathing;0;Unspecified;0;1;105215;Unspecified;0;2016;Summer;8;0;2.0;35;South;16;31.809739;34.568481;100,456.34,600
Inshore;26/08/2016;26/08/2016 20:32;Jaf-Tlv;Swimming;0;Unspecified;0;Unspecified;105217;Unspecified;0;2016;Summer;8;0;2.0;35;South;15;31.809739;34.568481;100,456.34,600
Inshore;26/08/2016;26/08/2016 21:37;Jaf-Tlv;Swimming;0;Unspecified;0;0;105219;Unspecified;0;2016;Summer;8;0;2.0;35;South;15;31.809739;34.568481;100,456.34,600
Inshore;26/08/2016;26/08/2016 21:38;Jaf-Tlv;Swimming;0;Unspecified;0;0;105220;Unspecified;0;2016;Summer;8;0;2.0;35;South;15;31.809739;34.568481;100,456.34,600
Inshore;26/08/2016;28/08/2016 12:31;Rsh-Jaf;Bathing;10;30-60;Rhopilema nomadica;1;105237;Unspecified;0;2016;Summer;8;0;2.0;35;South;16;31.809739;34.568481;100,456.34,600
Inshore;26/08/2016;31/08/2016 13:37;Jaf-Tlv;Bathing;2;Oct-30;Cotylorhiza erythraea;0;105260;Unspecified;0;2016;Summer;8;0;2.0;35;South;15;31.809739;34.568481;100,456.34,600
Inshore;27/08/2016;27/08/2016 00:10;Dor-Atl;Bathing;0;Unspecified;0;0;105223;Unspecified;0;2016;Summer;8;0;2.0;35;North;7;32.849519;34.943390;100,456.34,600
Inshore;27/08/2016;27/08/2016 11:48;Tir-Shq;Swimming;0;Unspecified;0;0;105227;Unspecified;0;2016;Summer;8;0,5;2.0;35;North;5;32.849519;34.943390;100,456.34,600
Inshore;27/08/2016;29/08/2016 11:44;Dor-Atl;Snorkeling;0;Unspecified;0;0;105246;Unspecified;0;2016;Summer;8;1;2.0;35;North;7;32.849519;34.943390;100,456.34,600
Offshore;27/08/2016;27/08/2016 16:19;Tlv-Hrz;Yacht;2;Oct-30;Rhopilema nomadica;Unspecified;105229;Unspecified;0;2016;Summer;8;0;2.0;35;Center;14;32.355448;34.790955;100,456.34,600
Inshore;27/08/2016;27/08/2016 19:02;Mich-Had;Swimming;2;Oct-30;Rhopilema nomadica;Unspecified;105230;Unspecified;0;2016;Summer;8;0;2.0;35;Center;10;32.355448;34.790955;100,456.34,600
Inshore;27/08/2016;28/08/2016 08:58;Tlv-Hrz;Bathing;0;Unspecified;0;1;105234;Unspecified;0;2016;Summer;8;0;2.0;35;Center;14;32.355448;34.790955;100,456.34,600
Offshore;27/08/2016;27/08/2016 21:28;Tlv-Hrz;Kayak;2;Oct-30;Rhopilema nomadica;0;105232;1-6 miles;0;2016;Summer;8;1;2.0;35;Center;14;32.355448;34.790955;100,456.34,600
Inshore;27/08/2016;27/08/2016 07:22;Jaf-Tlv;Swimming;0;Unspecified;0;0;105224;Unspecified;0;2016;Summer;8;0;2.0;35;South;15;31.809739;34.568481;100,456.34,600
Inshore;27/08/2016;27/08/2016 10:10;Ash-Plm;Unspecified;0;Unspecified;0;0;105225;Unspecified;0;2016;Summer;8;0;2.0;35;South;18;31.809739;34.568481;100,456.34,600
Inshore;27/08/2016;27/08/2016 15:01;Jaf-Tlv;Swimming;10;30-60;Rhizostoma pulmo;0;105228;Unspecified;0;2016;Summer;8;0;2.0;35;South;15;31.809739;34.568481;100,456.34,600
Inshore;27/08/2016;27/08/2016 19:06;Rsh-Jaf;Bathing;0;Unspecified;0;1;105231;Unspecified;0;2016;Summer;8;0;2.0;35;South;16;31.809739;34.568481;100,456.34,600
Inshore;28/08/2016;28/08/2016 08:55;Dor-Atl;Bathing;0;Unspecified;0;0;105233;Unspecified;0;2016;Summer;8;0;2.0;36;North;7;32.849519;34.943390;100,456.34,600
Inshore;28/08/2016;28/08/2016 21:54;Dor-Atl;Swimming;0;Unspecified;0;0;105242;Unspecified;0;2016;Summer;8;0;2.0;36;North;7;32.849519;34.943390;100,456.34,600
Inshore;28/08/2016;28/08/2016 11:28;Dor-Atl;Swimming;0;Unspecified;0;0;105235;Unspecified;0;2016;Summer;8;1;2.0;36;North;7;32.849519;34.943390;100,456.34,600
Inshore;28/08/2016;28/08/2016 14:53;Tir-Shq;Swimming;0;Unspecified;0;0;105238;Unspecified;0;2016;Summer;8;1;2.0;36;North;5;32.849519;34.943390;100,456.34,600
Inshore;28/08/2016;28/08/2016 21:16;Atl-Tir;Swimming;0;Unspecified;0;0;105241;Unspecified;0;2016;Summer;8;1;2.0;36;North;6;32.849519;34.943390;100,456.34,600
Offshore;28/08/2016;28/08/2016 12:27;Tlv-Hrz;Boating;0;Unspecified;0;Unspecified;105236;1-6 miles;0;2016;Summer;8;1;2.0;36;Center;14;32.355448;34.790955;100,456.34,600
Inshore;28/08/2016;28/08/2016 18:37;Ash-Plm;Unspecified;0;Unspecified;0;1;105239;Unspecified;0;2016;Summer;8;0;2.0;36;South;18;31.809739;34.568481;100,456.34,600
Inshore;28/08/2016;28/08/2016 21:03;Rsh-Jaf;Surfing;0;Unspecified;0;0;105240;Unspecified;0;2016;Summer;8;0;2.0;36;South;16;31.809739;34.568481;100,456.34,600
Inshore;28/08/2016;28/08/2016 23:22;Jaf-Tlv;Windsurfing;0;Unspecified;0;0;105243;Unspecified;0;2016;Summer;8;0;2.0;36;South;15;31.809739;34.568481;100,456.34,600
Inshore;29/08/2016;29/08/2016 20:03;Aco-Nah;Swimming;0;Unspecified;0;Unspecified;105249;Unspecified;0;2016;Summer;8;0;2.0;36;North;2;32.849519;34.943390;100,456.34,600
Inshore;29/08/2016;29/08/2016 09:40;Tir-Shq;Swimming;0;Unspecified;0;0;105244;Unspecified;0;2016;Summer;8;1;2.0;36;North;5;32.849519;34.943390;100,456.34,600
Inshore;29/08/2016;29/08/2016 10:22;Dor-Atl;Swimming;0;Unspecified;0;0;105245;Unspecified;0;2016;Summer;8;1;2.0;36;North;7;32.849519;34.943390;100,456.34,600
Inshore;29/08/2016;29/08/2016 12:22;Atl-Tir;Swimming;0;Unspecified;0;Unspecified;105247;Unspecified;0;2016;Summer;8;1;2.0;36;North;6;32.849519;34.943390;100,456.34,600
Offshore;29/08/2016;30/08/2016 12:22;Tlv-Hrz;Kayak;2;Oct-30;Rhopilema nomadica;0;105252;1-6 miles;0;2016;Summer;8;1;2.0;36;Center;14;32.355448;34.790955;100,456.34,600
Offshore;29/08/2016;29/08/2016 17:29;Jaf-Tlv;Other;50;Oct-30;Rhopilema nomadica;Unspecified;105248;Unspecified;0;2016;Summer;8;1;2.0;36;South;15;31.809739;34.568481;100,456.34,600
Offshore;29/08/2016;29/08/2016 17:29;Jaf-Tlv;Other;50;Oct-30;Rhizostoma pulmo;Unspecified;105248;Unspecified;0;2016;Summer;8;1;2.0;36;South;15;31.809739;34.568481;100,456.34,600
Offshore;29/08/2016;29/08/2016 23:30;Gaz-Ask;Yacht;50;Oct-30;Rhopilema nomadica;Unspecified;105250;1-6 miles;0;2016;Summer;8;1;2.0;36;South;20;31.809739;34.568481;100,456.34,600
Inshore;30/08/2016;31/08/2016 11:44;Tlv-Hrz;Surfing;0;Unspecified;0;0;105259;Unspecified;0;2016;Summer;8;0;2.0;36;Center;14;32.355448;34.790955;100,456.34,600
Inshore;30/08/2016;30/08/2016 10:18;Jaf-Tlv;Unspecified;0;Unspecified;0;Unspecified;105251;Unspecified;0;2016;Summer;8;0;2.0;36;South;15;31.809739;34.568481;100,456.34,600
Inshore;30/08/2016;31/08/2016 15:12;Ask-Ash;Bathing;0;Unspecified;0;1;105261;Unspecified;0;2016;Summer;8;0;2.0;36;South;19;31.809739;34.568481;100,456.34,600
Inshore;30/08/2016;30/08/2016 23:32;Jaf-Tlv;Swimming;0;Unspecified;0;0;105256;Unspecified;0;2016;Summer;8;0,5;2.0;36;South;15;31.809739;34.568481;100,456.34,600
Inshore;31/08/2016;31/08/2016 17:26;Tir-Shq;Swimming;0;Unspecified;0;0;105262;Unspecified;0;2016;Summer;8;0,5;2.0;36;North;5;32.849519;34.943390;100,456.34,600
Inshore;31/08/2016;31/08/2016 07:37;Ask-Ash;Bathing;0;Unspecified;0;1;105257;Unspecified;0;2016;Summer;8;0;2.0;36;South;19;31.809739;34.568481;100,456.34,600
Inshore;31/08/2016;31/08/2016 10:18;Rsh-Jaf;Unspecified;0;Unspecified;0;1;105258;Unspecified;0;2016;Summer;8;0;2.0;36;South;16;31.809739;34.568481;100,456.34,600
Inshore;31/08/2016;31/08/2016 18:06;Ask-Ash;Swimming;0;Unspecified;0;1;105263;Unspecified;0;2016;Summer;8;0;2.0;36;South;19;31.809739;34.568481;100,456.34,600
Inshore;31/08/2016;31/08/2016 22:32;Jaf-Tlv;Swimming;0;Unspecified;0;0;105264;Unspecified;0;2016;Summer;8;0,5;2.0;36;South;15;31.809739;34.568481;100,456.34,600
Inshore;01/09/2016;01/09/2016 10:18;Dor-Atl;Swimming;0;Unspecified;0;0;105265;Unspecified;0;2016;Summer;9;1;2.0;36;North;7;32.849519;34.943390;100,456.34,600
Inshore;01/09/2016;01/09/2016 12:23;Atl-Tir;Swimming;0;Unspecified;0;Unspecified;105266;Unspecified;0;2016;Summer;9;1;2.0;36;North;6;32.849519;34.943390;100,456.34,600
Inshore;01/09/2016;01/09/2016 18:24;Fal-Nat;Bathing;0;Unspecified;0;1;105269;Unspecified;0;2016;Summer;9;0;2.0;36;Center;12;32.355448;34.790955;100,456.34,600
Inshore;01/09/2016;01/09/2016 19:27;Tlv-Hrz;Bathing;2;Oct-30;Rhopilema nomadica;1;105270;Unspecified;0;2016;Summer;9;0;2.0;36;Center;14;32.355448;34.790955;100,456.34,600
Inshore;01/09/2016;01/09/2016 13:42;Rsh-Jaf;Bathing;2;Unspecified;Rhopilema nomadica;1;105267;Unspecified;0;2016;Summer;9;1;2.0;36;South;16;31.809739;34.568481;100,456.34,600
Inshore;02/09/2016;03/09/2016 11:19;Dor-Atl;Bathing;0;Unspecified;0;0;105278;Unspecified;0;2016;Summer;9;0;2.0;36;North;7;32.849519;34.943390;100,456.34,600
Inshore;02/09/2016;02/09/2016 20:37;Tir-Shq;Swimming;0;Unspecified;0;0;105276;Unspecified;0;2016;Summer;9;0,5;2.0;36;North;5;32.849519;34.943390;100,456.34,600
Inshore;02/09/2016;02/09/2016 13:37;Dor-Atl;Swimming;0;Unspecified;0;0;105273;Unspecified;0;2016;Summer;9;1;2.0;36;North;7;32.849519;34.943390;100,456.34,600
Offshore;02/09/2016;02/09/2016 13:17;Tlv-Hrz;Unspecified;2;Oct-30;Rhopilema nomadica;0;105272;Unspecified;0;2016;Summer;9;0;2.0;36;Center;14;32.355448;34.790955;100,456.34,600
Inshore;02/09/2016;02/09/2016 19:33;Tlv-Hrz;Bathing;0;Unspecified;0;0;105274;Unspecified;0;2016;Summer;9;0;2.0;36;Center;14;32.355448;34.790955;100,456.34,600
Inshore;02/09/2016;02/09/2016 12:39;Jaf-Tlv;Swimming;0;Unspecified;0;0;105271;Unspecified;0;2016;Summer;9;0;2.0;36;South;15;31.809739;34.568481;100,456.34,600
Inshore;02/09/2016;02/09/2016 20:10;Rsh-Jaf;Surfing;0;Unspecified;0;0;105275;Unspecified;0;2016;Summer;9;0;2.0;36;South;16;31.809739;34.568481;100,456.34,600
Inshore;03/09/2016;03/09/2016 10:29;Tir-Shq;Swimming;0;Unspecified;0;0;105277;Unspecified;0;2016;Summer;9;1;2.0;36;North;5;32.849519;34.943390;100,456.34,600
Inshore;03/09/2016;03/09/2016 18:59;Tlv-Hrz;Surfing;2;Oct-30;Rhizostoma pulmo;1;105279;Unspecified;1;2016;Summer;9;0;2.0;36;Center;14;32.355448;34.790955;100,456.34,600
Inshore;03/09/2016;03/09/2016 19:03;Rsh-Jaf;Surfing;0;Unspecified;0;1;105281;Unspecified;0;2016;Summer;9;0;2.0;36;South;16;31.809739;34.568481;100,456.34,600
Offshore;04/09/2016;04/09/2016 23:34;Jaf-Tlv;Kayak;50;Unspecified;Rhopilema nomadica;Unspecified;105282;1-6 miles;0;2016;Summer;9;0,5;2.0;37;South;15;31.809739;34.568481;100,456.34,600
Inshore;04/09/2016;05/09/2016 11:29;Jaf-Tlv;Swimming;0;Unspecified;0;0;105284;Unspecified;0;2016;Summer;9;0,5;2.0;37;South;15;31.809739;34.568481;100,456.34,600
Inshore;05/09/2016;06/09/2016 19:07;Tir-Shq;Swimming;2;30-60;Rhopilema nomadica;0;105294;Unspecified;0;2016;Summer;9;0,5;2.0;37;North;5;32.849519;34.943390;100,456.34,600
Inshore;05/09/2016;05/09/2016 11:48;Dor-Atl;Swimming;0;Unspecified;0;0;105285;Unspecified;0;2016;Summer;9;1;2.0;37;North;7;32.849519;34.943390;100,456.34,600
Offshore;05/09/2016;05/09/2016 19:34;Nat-Mich;Other;50;0-30;Rhopilema nomadica;Unspecified;105287;200 meters-1 mile;0;2016;Summer;9;0;2.0;37;Center;11;32.355448;34.790955;100,456.34,600
Inshore;05/09/2016;05/09/2016 20:48;Had-Jsr;Unspecified;0;Unspecified;0;1;105288;Unspecified;0;2016;Summer;9;0;2.0;37;Center;9;32.355448;34.790955;100,456.34,600
Inshore;05/09/2016;05/09/2016 22:02;Nat-Mich;Bathing;0;Unspecified;0;0;105289;Unspecified;0;2016;Summer;9;0;2.0;37;Center;11;32.355448;34.790955;100,456.34,600
Inshore;05/09/2016;06/09/2016 02:09;Tlv-Hrz;Surfing;0;Unspecified;0;1;105290;Unspecified;0;2016;Summer;9;0;2.0;37;Center;14;32.355448;34.790955;100,456.34,600
Offshore;05/09/2016;05/09/2016 00:34;Mich-Had;Other;50;0-10;Rhopilema nomadica;Unspecified;105283;1-6 miles;0;2016;Summer;9;1;2.0;37;Center;10;32.355448;34.790955;100,456.34,600
Inshore;05/09/2016;05/09/2016 18:45;Ash-Plm;Swimming;0;Unspecified;0;0;105286;Unspecified;0;2016;Summer;9;0;2.0;37;South;18;31.809739;34.568481;100,456.34,600
Inshore;06/09/2016;06/09/2016 19:09;Tir-Shq;Unspecified;0;Unspecified;0;1;105295;Unspecified;0;2016;Summer;9;0,5;2.0;37;North;5;32.849519;34.943390;100,456.34,600
Inshore;06/09/2016;06/09/2016 21:13;Tir-Shq;Swimming;2;Oct-30;Rhopilema nomadica;1;105297;Unspecified;0;2016;Summer;9;0,5;2.0;37;North;5;32.849519;34.943390;100,456.34,600
Inshore;06/09/2016;06/09/2016 11:08;Dor-Atl;Swimming;0;Unspecified;0;0;105292;Unspecified;0;2016;Summer;9;1;2.0;37;North;7;32.849519;34.943390;100,456.34,600
Inshore;06/09/2016;06/09/2016 12:39;Atl-Tir;Swimming;0;Unspecified;0;Unspecified;105293;Unspecified;0;2016;Summer;9;1;2.0;37;North;6;32.849519;34.943390;100,456.34,600
Inshore;06/09/2016;06/09/2016 09:17;Jaf-Tlv;Swimming;0;Unspecified;0;0;105291;Unspecified;0;2016;Summer;9;0,5;2.0;37;South;15;31.809739;34.568481;100,456.34,600
Inshore;07/09/2016;07/09/2016 07:15;Hbay-Aco;Diving;2;0-10;Mnemyopsis Leidyi;0;105298;Unspecified;0;2016;Summer;9;0;2.0;37;North;3;32.849519;34.943390;100,456.34,600
Inshore;07/09/2016;07/09/2016 08:49;Tir-Shq;Swimming;50;30-60;Rhopilema nomadica;0;105299;Unspecified;0;2016;Summer;9;0;2.0;37;North;5;32.849519;34.943390;100,456.34,600
Offshore;07/09/2016;07/09/2016 09:23;Tir-Shq;Swimming;50;Oct-30;Rhopilema nomadica;Unspecified;105300;Unspecified;0;2016;Summer;9;0;2.0;37;North;5;32.849519;34.943390;100,456.34,600
Inshore;07/09/2016;08/09/2016 08:34;Jaf-Tlv;Swimming;0;Unspecified;0;0;105301;Unspecified;0;2016;Summer;9;0,5;2.0;37;South;15;31.809739;34.568481;100,456.34,600
Inshore;08/09/2016;09/09/2016 05:43;Dor-Atl;Walking on Beach;2;Oct-30;Rhopilema nomadica;Unspecified;105302;Unspecified;1;2016;Summer;9;0;2.0;37;North;7;32.849519;34.943390;100,456.34,600
Inshore;08/09/2016;09/09/2016 15:46;Hbay-Aco;Diving;50;0-10;Mnemyopsis Leidyi;Unspecified;105306;Unspecified;0;2016;Summer;9;0;2.0;37;North;3;32.849519;34.943390;100,456.34,600
Inshore;08/09/2016;09/09/2016 06:03;Dor-Atl;Swimming;0;Unspecified;0;0;105303;Unspecified;0;2016;Summer;9;1;2.0;37;North;7;32.849519;34.943390;100,456.34,600
Inshore;08/09/2016;09/09/2016 21:52;Tir-Shq;Swimming;0;Unspecified;0;0;105309;Unspecified;0;2016;Summer;9;1;2.0;37;North;5;32.849519;34.943390;100,456.34,600
Inshore;08/09/2016;09/09/2016 15:15;Tlv-Hrz;Diving;50;0-10;Mnemyopsis Leidyi;Unspecified;105304;Unspecified;0;2016;Summer;9;1;2.0;37;Center;14;32.355448;34.790955;100,456.34,600
Inshore;08/09/2016;09/09/2016 15:15;Tlv-Hrz;Diving;10;0-10;Beroe ovata;Unspecified;105304;Unspecified;0;2016;Summer;9;1;2.0;37;Center;14;32.355448;34.790955;100,456.34,600
Inshore;08/09/2016;09/09/2016 15:15;Tlv-Hrz;Diving;10;Oct-30;Rhopilema nomadica;Unspecified;105304;Unspecified;0;2016;Summer;9;1;2.0;37;Center;14;32.355448;34.790955;100,456.34,600
Inshore;09/09/2016;09/09/2016 15:45;Hbay-Aco;Kayak;2;Oct-30;Rhopilema nomadica;Unspecified;105305;Unspecified;0;2016;Summer;9;0;2.0;37;North;3;32.849519;34.943390;100,456.34,600
Inshore;09/09/2016;09/09/2016 16:29;Dor-Atl;Swimming;0;Unspecified;0;0;105307;Unspecified;0;2016;Summer;9;1;2.0;37;North;7;32.849519;34.943390;100,456.34,600
Inshore;09/09/2016;09/09/2016 21:11;Tlv-Hrz;Swimming;0;Unspecified;0;1;105308;Unspecified;0;2016;Summer;9;0;2.0;37;Center;14;32.355448;34.790955;100,456.34,600
Inshore;09/09/2016;10/09/2016 15:00;Nat-Mich;Unspecified;10;30-60;Rhizostoma pulmo;0;105317;Unspecified;0;2016;Summer;9;0;2.0;37;Center;11;32.355448;34.790955;100,456.34,600
Offshore;09/09/2016;09/09/2016 23:00;Tlv-Hrz;Kayak;0;Unspecified;0;0;105310;200 meters-1 mile;0;2016;Summer;9;1;2.0;37;Center;14;32.355448;34.790955;100,456.34,600
Inshore;10/09/2016;10/09/2016 15:56;Tir-Shq;Bathing;0;Unspecified;0;0;105318;Unspecified;0;2016;Summer;9;0;2.0;37;North;5;32.849519;34.943390;100,456.34,600
Inshore;10/09/2016;17/09/2016 17:23;Atl-Tir;Snorkeling;2;30-60;Rhopilema nomadica;0;105373;Unspecified;0;2016;Summer;9;0;2.0;37;North;6;32.849519;34.943390;100,456.34,600
Inshore;10/09/2016;10/09/2016 12:32;Atl-Tir;Swimming;0;Unspecified;0;Unspecified;105315;Unspecified;0;2016;Summer;9;1;2.0;37;North;6;32.849519;34.943390;100,456.34,600
Inshore;10/09/2016;10/09/2016 22:05;Tir-Shq;Swimming;0;Unspecified;0;0;105320;Unspecified;0;2016;Summer;9;1;2.0;37;North;5;32.849519;34.943390;100,456.34,600
Inshore;10/09/2016;10/09/2016 12:17;Tlv-Hrz;Unspecified;2;Unspecified;Rhizostoma pulmo;1;105313;Unspecified;1;2016;Summer;9;0;2.0;37;Center;14;32.355448;34.790955;100,456.34,600
Inshore;10/09/2016;10/09/2016 12:19;Tlv-Hrz;Bathing;0;Unspecified;0;1;105314;Unspecified;0;2016;Summer;9;0;2.0;37;Center;14;32.355448;34.790955;100,456.34,600
Inshore;10/09/2016;11/09/2016 14:46;Mich-Had;Bathing;0;Unspecified;0;0;105324;Unspecified;0;2016;Summer;9;0;2.0;37;Center;10;32.355448;34.790955;100,456.34,600
Inshore;10/09/2016;10/09/2016 11:53;Ask-Ash;Unspecified;0;Unspecified;0;0;105312;Unspecified;0;2016;Summer;9;0;2.0;37;South;19;31.809739;34.568481;100,456.34,600
Inshore;10/09/2016;10/09/2016 12:50;Jaf-Tlv;Swimming;0;Unspecified;0;0;105316;Unspecified;0;2016;Summer;9;0;2.0;37;South;15;31.809739;34.568481;100,456.34,600
Inshore;10/09/2016;10/09/2016 17:38;Rsh-Jaf;Swimming;0;Unspecified;0;0;105319;Unspecified;0;2016;Summer;9;0;2.0;37;South;16;31.809739;34.568481;100,456.34,600
Inshore;10/09/2016;10/09/2016 08:53;Jaf-Tlv;Swimming;0;Unspecified;0;0;105311;Unspecified;0;2016;Summer;9;0,5;2.0;37;South;15;31.809739;34.568481;100,456.34,600
Inshore;10/09/2016;11/09/2016 14:19;Jaf-Tlv;Swimming;0;Unspecified;0;0;105323;Unspecified;0;2016;Summer;9;0,5;2.0;37;South;15;31.809739;34.568481;100,456.34,600
Inshore;11/09/2016;11/09/2016 15:56;Tir-Shq;Swimming;10;Oct-30;Rhizostoma pulmo;0;105325;Unspecified;0;2016;Summer;9;0;2.0;38;North;5;32.849519;34.943390;100,456.34,600
Inshore;11/09/2016;11/09/2016 13:04;Tir-Shq;Swimming;0;Unspecified;0;0;105322;Unspecified;0;2016;Summer;9;1;2.0;38;North;5;32.849519;34.943390;100,456.34,600
Inshore;11/09/2016;11/09/2016 21:35;Dor-Atl;Swimming;0;Unspecified;0;0;105327;Unspecified;0;2016;Summer;9;1;2.0;38;North;7;32.849519;34.943390;100,456.34,600
Inshore;11/09/2016;12/09/2016 14:12;Jsr-Dor;Bathing;10;Unspecified;Rhizostoma pulmo;0;105331;Unspecified;0;2016;Summer;9;0;2.0;38;Center;8;32.355448;34.790955;100,456.34,600
Inshore;11/09/2016;11/09/2016 08:36;Rsh-Jaf;Swimming;0;Unspecified;0;0;105321;Unspecified;0;2016;Summer;9;0;2.0;38;South;16;31.809739;34.568481;100,456.34,600
Inshore;11/09/2016;11/09/2016 17:49;Rsh-Jaf;Unspecified;0;Unspecified;0;Unspecified;105326;Unspecified;0;2016;Summer;9;0;2.0;38;South;16;31.809739;34.568481;100,456.34,600
Inshore;12/09/2016;12/09/2016 22:20;Dor-Atl;Swimming;0;Unspecified;0;0;105335;Unspecified;0;2016;Summer;9;0;2.0;38;North;7;32.849519;34.943390;100,456.34,600
Inshore;12/09/2016;12/09/2016 10:48;Dor-Atl;Swimming;0;Unspecified;0;0;105328;Unspecified;0;2016;Summer;9;1;2.0;38;North;7;32.849519;34.943390;100,456.34,600
Inshore;12/09/2016;12/09/2016 19:50;Dor-Atl;Diving;0;Unspecified;0;0;105333;Unspecified;0;2016;Summer;9;1;2.0;38;North;7;32.849519;34.943390;100,456.34,600
Inshore;12/09/2016;12/09/2016 15:13;Tlv-Hrz;Unspecified;0;Unspecified;0;0;105332;Unspecified;0;2016;Summer;9;0;2.0;38;Center;14;32.355448;34.790955;100,456.34,600
Inshore;12/09/2016;12/09/2016 11:38;Ash-Plm;Swimming;2;Oct-30;Rhopilema nomadica;1;105329;Unspecified;0;2016;Summer;9;0;2.0;38;South;18;31.809739;34.568481;100,456.34,600
Inshore;12/09/2016;12/09/2016 20:32;Jaf-Tlv;Swimming;0;Unspecified;0;0;105334;Unspecified;0;2016;Summer;9;0;2.0;38;South;15;31.809739;34.568481;100,456.34,600
Inshore;12/09/2016;12/09/2016 11:43;Jaf-Tlv;Swimming;0;Unspecified;0;0;105330;Unspecified;0;2016;Summer;9;0,5;2.0;38;South;15;31.809739;34.568481;100,456.34,600
Inshore;13/09/2016;13/09/2016 16:15;Shq-Hbay;Bathing;50;30-60;Beroe ovata;1;105348;Unspecified;0;2016;Summer;9;0;2.0;38;North;4;32.849519;34.943390;100,456.34,600
Inshore;13/09/2016;13/09/2016 11:44;Atl-Tir;Swimming;0;Unspecified;0;Unspecified;105347;Unspecified;0;2016;Summer;9;1;2.0;38;North;6;32.849519;34.943390;100,456.34,600
